"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","312","Cenario 04: Deve falhar ao realizar edição com campos nulos","","Mon Apr 06 13:00:07 UTC 2026","passed","Mon Apr 06 13:00:07 UTC 2026","","Feature: Testes de Edição de Usuário","qa.challenge.api.tests.EditUserTest","editUserWithNullFields"
"","316","Cenario 01: Deve realizar edição com sucesso","","Mon Apr 06 13:00:06 UTC 2026","passed","Mon Apr 06 13:00:06 UTC 2026","","Feature: Testes de Edição de Usuário","qa.challenge.api.tests.EditUserTest","editUserSuccessful"
"","305","Cenário 06: Deve falhar ao realizar cadastro com e-mail existente","","Mon Apr 06 13:00:06 UTC 2026","passed","Mon Apr 06 13:00:06 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithExistingEmail"
"","111","Cenário 04: Deve falhar ao realizar cadastro com email em branco","","Mon Apr 06 13:00:05 UTC 2026","passed","Mon Apr 06 13:00:06 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithEmptyEmail"
"","373","Cenario 04: Nao deve realizar login com senha invalida","","Mon Apr 06 12:59:55 UTC 2026","passed","Mon Apr 06 12:59:55 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithInvalidPassword"
"","335","Cenario 07: Nao deve realizar login com email e senha com espaços em branco","","Mon Apr 06 12:59:56 UTC 2026","passed","Mon Apr 06 12:59:56 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithSpacesInCredentials"
"","3198","Cenario 01: Deve realizar login com sucesso","","Mon Apr 06 12:59:51 UTC 2026","passed","Mon Apr 06 12:59:54 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginSuccessful"
"","138","Cenario 03: Deve retornar erro ao obter usuário com ID inexistente","","Mon Apr 06 13:00:08 UTC 2026","passed","Mon Apr 06 13:00:08 UTC 2026","","Feature: Teste de Obtenção de Usuário","qa.challenge.api.tests.GetUserTest","getUserIdNonexistent"
"","79","Cenário 07: Deve falhar ao realizar cadastro com administrador inválido","","Mon Apr 06 13:00:06 UTC 2026","passed","Mon Apr 06 13:00:06 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithInvalidAdministrador"
"","351","Cenario 05: Nao deve realizar login com senha vazia","","Mon Apr 06 12:59:55 UTC 2026","passed","Mon Apr 06 12:59:56 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithEmptyPassword"
