"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","378","Cenario 08: Nao deve realizar login com email nulo","","Fri Feb 13 12:48:33 UTC 2026","passed","Fri Feb 13 12:48:33 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithNullEmail"
"","426","Cenario 04: Nao deve realizar login com senha invalida","","Fri Feb 13 12:48:31 UTC 2026","passed","Fri Feb 13 12:48:32 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithInvalidPassword"
"","537","Cenario 03: Deve criar um novo usuário ao tentar editar um usuário inexistente","","Fri Feb 13 12:48:46 UTC 2026","passed","Fri Feb 13 12:48:47 UTC 2026","","Feature: Testes de Edição de Usuário","qa.challenge.api.tests.EditUserTest","editNonExistentUser"
"","395","Cenario 09: Nao deve realizar login com senha nula","","Fri Feb 13 12:48:33 UTC 2026","passed","Fri Feb 13 12:48:34 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithNullPassword"
"","410","Cenario 03: Nao deve realizar login com email vazio","","Fri Feb 13 12:48:31 UTC 2026","passed","Fri Feb 13 12:48:31 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithEmptyEmail"
"","184","Cenario 03: Deve retornar erro ao obter usuário com ID inexistente","","Fri Feb 13 12:48:47 UTC 2026","passed","Fri Feb 13 12:48:48 UTC 2026","","Feature: Teste de Obtenção de Usuário","qa.challenge.api.tests.GetUserTest","getUserIdNonexistent"
"","406","Cenario 05: Nao deve realizar login com senha vazia","","Fri Feb 13 12:48:32 UTC 2026","passed","Fri Feb 13 12:48:32 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithEmptyPassword"
"","338","Cenário 07: Deve falhar ao realizar cadastro com administrador inválido","","Fri Feb 13 12:48:45 UTC 2026","passed","Fri Feb 13 12:48:45 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithInvalidAdministrador"
"","10002","Cenario 10: Deve aplicar rate limit no login","","Fri Feb 13 12:48:34 UTC 2026","passed","Fri Feb 13 12:48:44 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","shouldApplyRateLimitOnLogin"
"","402","Cenario 06: Nao deve realizar login com email e senha vazios","","Fri Feb 13 12:48:32 UTC 2026","passed","Fri Feb 13 12:48:33 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithEmptyCredentials"
"","370","Cenario 01: Deve realizar edição com sucesso","","Fri Feb 13 12:48:45 UTC 2026","passed","Fri Feb 13 12:48:46 UTC 2026","","Feature: Testes de Edição de Usuário","qa.challenge.api.tests.EditUserTest","editUserSuccessful"
"","298","Cenário 03: Deve falhar ao realizar cadastro com nome em branco","","Fri Feb 13 12:48:44 UTC 2026","passed","Fri Feb 13 12:48:44 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithEmptyName"
"","97","Cenário 04: Deve falhar ao realizar cadastro com email em branco","","Fri Feb 13 12:48:44 UTC 2026","passed","Fri Feb 13 12:48:45 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithEmptyEmail"
"","78","Cenário 02: Deve falhar ao realizar cadastro com e-mail inválido","","Fri Feb 13 12:48:44 UTC 2026","passed","Fri Feb 13 12:48:44 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithInvalidEmail"
"","167","Cenario 04: Deve retornar erro ao obter usuário com ID inválido","","Fri Feb 13 12:48:48 UTC 2026","passed","Fri Feb 13 12:48:48 UTC 2026","","Feature: Teste de Obtenção de Usuário","qa.challenge.api.tests.GetUserTest","getUserIdInvalid"
"","298","Cenário 01: Deve realizar cadastro com sucesso","","Fri Feb 13 12:48:44 UTC 2026","passed","Fri Feb 13 12:48:44 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationSuccessful"
"","454","Cenario 02: Nao deve realizar login com email invalido","","Fri Feb 13 12:48:31 UTC 2026","passed","Fri Feb 13 12:48:31 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithInvalidEmail"
"","214","Cenario 01: Deve obter um usuário aleatório na lista e validar os dados","","Fri Feb 13 12:48:47 UTC 2026","passed","Fri Feb 13 12:48:47 UTC 2026","","Feature: Teste de Obtenção de Usuário","qa.challenge.api.tests.GetUserTest","getRandomUserAndValidateFields"
"","313","Cenario 02: Deve falhar ao realizar edicao com todos os dados em branco","","Fri Feb 13 12:48:46 UTC 2026","passed","Fri Feb 13 12:48:46 UTC 2026","","Feature: Testes de Edição de Usuário","qa.challenge.api.tests.EditUserTest","editUserWithInvalidData"
"","9253","Cenario 05: Deve validar o rate limit ao obter a lista de usuários","","Fri Feb 13 12:48:48 UTC 2026","passed","Fri Feb 13 12:48:57 UTC 2026","","Feature: Teste de Obtenção de Usuário","qa.challenge.api.tests.GetUserTest","validateUserListRateLimit"
"","111","Cenário 08: Deve falhar ao realizar cadastro sem preencher campos obrigatórios","","Fri Feb 13 12:48:45 UTC 2026","passed","Fri Feb 13 12:48:45 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithMissingFields"
"","199","Cenario 02: Deve obter um usuário por ID","","Fri Feb 13 12:48:47 UTC 2026","passed","Fri Feb 13 12:48:47 UTC 2026","","Feature: Teste de Obtenção de Usuário","qa.challenge.api.tests.GetUserTest","getUserByIdAndValidateFields"
"","386","Cenario 07: Nao deve realizar login com email e senha com espaços em branco","","Fri Feb 13 12:48:33 UTC 2026","passed","Fri Feb 13 12:48:33 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithSpacesInCredentials"
"","87","Cenário 05: Deve falhar ao realizar cadastro com senha em branco","","Fri Feb 13 12:48:45 UTC 2026","passed","Fri Feb 13 12:48:45 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithEmptyPassword"
"","353","Cenário 06: Deve falhar ao realizar cadastro com e-mail existente","","Fri Feb 13 12:48:45 UTC 2026","passed","Fri Feb 13 12:48:45 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithExistingEmail"
"","351","Cenario 04: Deve falhar ao realizar edição com campos nulos","","Fri Feb 13 12:48:47 UTC 2026","passed","Fri Feb 13 12:48:47 UTC 2026","","Feature: Testes de Edição de Usuário","qa.challenge.api.tests.EditUserTest","editUserWithNullFields"
"","3654","Cenario 01: Deve realizar login com sucesso","","Fri Feb 13 12:48:27 UTC 2026","passed","Fri Feb 13 12:48:30 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginSuccessful"
