"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","191","Cenario 04: Nao deve realizar login com senha invalida","","Wed Mar 11 20:29:42 UTC 2026","broken","Wed Mar 11 20:29:42 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithInvalidPassword"
"","109","Cenario 02: Deve obter um usuário por ID","","Wed Mar 11 20:29:46 UTC 2026","broken","Wed Mar 11 20:29:46 UTC 2026","","Feature: Teste de Obtenção de Usuário","qa.challenge.api.tests.GetUserTest","getUserByIdAndValidateFields"
"","128","Cenário 03: Deve falhar ao realizar cadastro com nome em branco","","Wed Mar 11 20:29:44 UTC 2026","failed","Wed Mar 11 20:29:44 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithEmptyName"
"","225","Cenario 09: Nao deve realizar login com senha nula","","Wed Mar 11 20:29:43 UTC 2026","broken","Wed Mar 11 20:29:44 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithNullPassword"
"","10003","Cenario 05: Deve validar o rate limit ao obter a lista de usuários","","Wed Mar 11 20:29:46 UTC 2026","passed","Wed Mar 11 20:29:56 UTC 2026","","Feature: Teste de Obtenção de Usuário","qa.challenge.api.tests.GetUserTest","validateUserListRateLimit"
"","149","Cenário 02: Deve falhar ao realizar cadastro com e-mail inválido","","Wed Mar 11 20:29:44 UTC 2026","failed","Wed Mar 11 20:29:44 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithInvalidEmail"
"","292","Cenario 02: Nao deve realizar login com email invalido","","Wed Mar 11 20:29:42 UTC 2026","broken","Wed Mar 11 20:29:42 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithInvalidEmail"
"","204","Cenario 07: Nao deve realizar login com email e senha com espaços em branco","","Wed Mar 11 20:29:43 UTC 2026","broken","Wed Mar 11 20:29:43 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithSpacesInCredentials"
"","192","Cenario 03: Deve retornar erro ao obter usuário com ID inexistente","","Wed Mar 11 20:29:46 UTC 2026","failed","Wed Mar 11 20:29:46 UTC 2026","","Feature: Teste de Obtenção de Usuário","qa.challenge.api.tests.GetUserTest","getUserIdNonexistent"
"","2090","Cenario 01: Deve realizar login com sucesso","","Wed Mar 11 20:29:40 UTC 2026","broken","Wed Mar 11 20:29:42 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginSuccessful"
"","117","Cenário 08: Deve falhar ao realizar cadastro sem preencher campos obrigatórios","","Wed Mar 11 20:29:45 UTC 2026","failed","Wed Mar 11 20:29:45 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithMissingFields"
"","128","Cenário 04: Deve falhar ao realizar cadastro com email em branco","","Wed Mar 11 20:29:44 UTC 2026","failed","Wed Mar 11 20:29:44 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithEmptyEmail"
"","244","Cenario 06: Nao deve realizar login com email e senha vazios","","Wed Mar 11 20:29:43 UTC 2026","broken","Wed Mar 11 20:29:43 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithEmptyCredentials"
"","174","Cenario 02: Deve falhar ao realizar edicao com todos os dados em branco","","Wed Mar 11 20:29:45 UTC 2026","broken","Wed Mar 11 20:29:45 UTC 2026","","Feature: Testes de Edição de Usuário","qa.challenge.api.tests.EditUserTest","editUserWithInvalidData"
"","129","Cenário 07: Deve falhar ao realizar cadastro com administrador inválido","","Wed Mar 11 20:29:45 UTC 2026","failed","Wed Mar 11 20:29:45 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithInvalidAdministrador"
"","171","Cenário 01: Deve realizar cadastro com sucesso","","Wed Mar 11 20:29:44 UTC 2026","failed","Wed Mar 11 20:29:44 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationSuccessful"
"","191","Cenario 03: Deve criar um novo usuário ao tentar editar um usuário inexistente","","Wed Mar 11 20:29:45 UTC 2026","broken","Wed Mar 11 20:29:46 UTC 2026","","Feature: Testes de Edição de Usuário","qa.challenge.api.tests.EditUserTest","editNonExistentUser"
"","122","Cenario 01: Deve obter um usuário aleatório na lista e validar os dados","","Wed Mar 11 20:29:46 UTC 2026","broken","Wed Mar 11 20:29:46 UTC 2026","","Feature: Teste de Obtenção de Usuário","qa.challenge.api.tests.GetUserTest","getRandomUserAndValidateFields"
"","105","Cenário 05: Deve falhar ao realizar cadastro com senha em branco","","Wed Mar 11 20:29:44 UTC 2026","failed","Wed Mar 11 20:29:45 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithEmptyPassword"
"","213","Cenario 03: Nao deve realizar login com email vazio","","Wed Mar 11 20:29:42 UTC 2026","broken","Wed Mar 11 20:29:42 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithEmptyEmail"
"","208","Cenário 06: Deve falhar ao realizar cadastro com e-mail existente","","Wed Mar 11 20:29:45 UTC 2026","failed","Wed Mar 11 20:29:45 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithExistingEmail"
"","197","Cenario 01: Deve realizar edição com sucesso","","Wed Mar 11 20:29:45 UTC 2026","broken","Wed Mar 11 20:29:45 UTC 2026","","Feature: Testes de Edição de Usuário","qa.challenge.api.tests.EditUserTest","editUserSuccessful"
"","184","Cenario 04: Deve retornar erro ao obter usuário com ID inválido","","Wed Mar 11 20:29:46 UTC 2026","failed","Wed Mar 11 20:29:46 UTC 2026","","Feature: Teste de Obtenção de Usuário","qa.challenge.api.tests.GetUserTest","getUserIdInvalid"
"","207","Cenario 04: Deve falhar ao realizar edição com campos nulos","","Wed Mar 11 20:29:46 UTC 2026","broken","Wed Mar 11 20:29:46 UTC 2026","","Feature: Testes de Edição de Usuário","qa.challenge.api.tests.EditUserTest","editUserWithNullFields"
"","240","Cenario 05: Nao deve realizar login com senha vazia","","Wed Mar 11 20:29:42 UTC 2026","broken","Wed Mar 11 20:29:43 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithEmptyPassword"
"","221","Cenario 08: Nao deve realizar login com email nulo","","Wed Mar 11 20:29:43 UTC 2026","broken","Wed Mar 11 20:29:43 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithNullEmail"
"","210","Cenario 10: Deve aplicar rate limit no login","","Wed Mar 11 20:29:44 UTC 2026","broken","Wed Mar 11 20:29:44 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","shouldApplyRateLimitOnLogin"
