"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","590","Cenario 05: Nao deve realizar login com senha vazia","","Thu Mar 26 20:32:31 UTC 2026","passed","Thu Mar 26 20:32:32 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithEmptyPassword"
"","570","Cenario 02: Deve falhar ao realizar edicao com todos os dados em branco","","Thu Mar 26 20:32:52 UTC 2026","passed","Thu Mar 26 20:32:52 UTC 2026","","Feature: Testes de Edição de Usuário","qa.challenge.api.tests.EditUserTest","editUserWithInvalidData"
"","697","Cenario 04: Nao deve realizar login com senha invalida","","Thu Mar 26 20:32:31 UTC 2026","passed","Thu Mar 26 20:32:31 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithInvalidPassword"
"","534","Cenario 01: Deve realizar edição com sucesso","","Thu Mar 26 20:32:51 UTC 2026","passed","Thu Mar 26 20:32:52 UTC 2026","","Feature: Testes de Edição de Usuário","qa.challenge.api.tests.EditUserTest","editUserSuccessful"
"","130","Cenário 03: Deve falhar ao realizar cadastro com nome em branco","","Thu Mar 26 20:32:50 UTC 2026","passed","Thu Mar 26 20:32:50 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithEmptyName"
"","267","Cenario 01: Deve obter um usuário aleatório na lista e validar os dados","","Thu Mar 26 20:32:54 UTC 2026","passed","Thu Mar 26 20:32:54 UTC 2026","","Feature: Teste de Obtenção de Usuário","qa.challenge.api.tests.GetUserTest","getRandomUserAndValidateFields"
"","690","Cenario 02: Nao deve realizar login com email invalido","","Thu Mar 26 20:32:29 UTC 2026","passed","Thu Mar 26 20:32:30 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithInvalidEmail"
"","357","Cenario 02: Deve obter um usuário por ID","","Thu Mar 26 20:32:54 UTC 2026","passed","Thu Mar 26 20:32:55 UTC 2026","","Feature: Teste de Obtenção de Usuário","qa.challenge.api.tests.GetUserTest","getUserByIdAndValidateFields"
"","138","Cenário 04: Deve falhar ao realizar cadastro com email em branco","","Thu Mar 26 20:32:50 UTC 2026","passed","Thu Mar 26 20:32:50 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithEmptyEmail"
"","681","Cenario 04: Deve falhar ao realizar edição com campos nulos","","Thu Mar 26 20:32:53 UTC 2026","passed","Thu Mar 26 20:32:54 UTC 2026","","Feature: Testes de Edição de Usuário","qa.challenge.api.tests.EditUserTest","editUserWithNullFields"
"","595","Cenario 09: Nao deve realizar login com senha nula","","Thu Mar 26 20:32:34 UTC 2026","passed","Thu Mar 26 20:32:34 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithNullPassword"
"","924","Cenario 03: Deve criar um novo usuário ao tentar editar um usuário inexistente","","Thu Mar 26 20:32:52 UTC 2026","passed","Thu Mar 26 20:32:53 UTC 2026","","Feature: Testes de Edição de Usuário","qa.challenge.api.tests.EditUserTest","editNonExistentUser"
"","190","Cenário 08: Deve falhar ao realizar cadastro sem preencher campos obrigatórios","","Thu Mar 26 20:32:51 UTC 2026","passed","Thu Mar 26 20:32:51 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithMissingFields"
"","173","Cenário 05: Deve falhar ao realizar cadastro com senha em branco","","Thu Mar 26 20:32:50 UTC 2026","passed","Thu Mar 26 20:32:50 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithEmptyPassword"
"","596","Cenario 03: Nao deve realizar login com email vazio","","Thu Mar 26 20:32:30 UTC 2026","passed","Thu Mar 26 20:32:31 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithEmptyEmail"
"","702","Cenario 06: Nao deve realizar login com email e senha vazios","","Thu Mar 26 20:32:32 UTC 2026","passed","Thu Mar 26 20:32:33 UTC 2026","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithEmptyCredentials"
"","150","Cenário 02: Deve falhar ao realizar cadastro com e-mail inválido","","Thu Mar 26 20:32:50 UTC 2026","passed","Thu Mar 26 20:32:50 UTC 2026","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithInvalidEmail"
"","17325","Cenario 05: Deve validar o rate limit ao obter a lista de usuários","","Thu Mar 26 20:32:55 UTC 2026","passed","Thu Mar 26 20:33:13 UTC 2026","","Feature: Teste de Obtenção de Usuário","qa.challenge.api.tests.GetUserTest","validateUserListRateLimit"
